Domain,Full Name,Title,LinkedIn Profile,
https://www.auxili.us/,Erin Warner Guill,Chief Operating Officer,https://www.linkedin.com/in/erin-warner-guill-631107b
https://www.auxili.us/,Laura Remaker,Chief People Officer,https://www.linkedin.com/in/lauradolan
https://www.auxili.us/,Cem Oztas,VP Engineering,https://theorg.com/org/auxilius/org-chart/cem-oztas
https://www.auxili.us/,Kristen Lueck,VP Operations,https://www.linkedin.com/in/kblueck
https://www.avive.life,Sameer Jafri,Chief Executive Officer,https://www.linkedin.com/in/sameer-jafri-b44780b6
https://www.avive.life,Rory Beyer,President and Chief Operating Officer,https://www.linkedin.com/in/rory-beyer-a2a016aa
https://www.avive.life,Moseley Andrews,Chief Technology Officer,https://www.linkedin.com/in/moseley-andrews-38b559100
https://www.avive.life,Jess Koenig,Vice President of People,https://www.linkedin.com/in/jkoenig84
https://www.axiom.xyz/,Dr. Kam Ghaffarian,"Co-Founder, Executive Chairman, Interim CEO",https://www.linkedin.com/in/kamghaffarian
https://www.axiom.xyz/,Michael Suffredini,Co-Founder,https://www.linkedin.com/in/michael-suffredini-35292011
https://www.axiom.xyz/,Mark Greeley,"Chief Operating Officer, Program Manager Commercial Space Station",https://www.axiomspace.com/team/mark-greeley
https://www.axionray.com,Roland Royer,Chief Executive Officer,https://fr.linkedin.com/in/rolandroyer
https://www.axionray.com,Dominique Fougerat,EVP People & Culture,https://fr.linkedin.com/in/dominiquefougerat
https://www.axuall.com,Charlie Lougheed,Chief Executive Officer,https://www.linkedin.com/in/lougheed
https://www.axuall.com,Scott Canupp,Chief Operating Officer,https://www.linkedin.com/in/scott-canupp
https://www.axuall.com,Michael Hawkins,Chief Technical Officer,https://www.linkedin.com/in/mhawkins
https://www.axuall.com,Nadege Toomey,Director People Operations,https://www.linkedin.com/in/nadege-toomey
https://www.axuall.com,Dennis Leonard,VP Engineering,https://www.linkedin.com/pub/dir/Dennis/Leonard
https://www.axuall.com,Michael Greeley,Co-Founder General Partner,https://www.linkedin.com/in/michaelagreeley
https://axur.com,North America COO,COO,https://www.linkedin.com/jobs/coo-america-jobs
https://azragames.com,Mark Otero,CEO & Founder,https://www.linkedin.com/in/markotero
https://azragames.com,Travis Boudreaux,Chief Technology Officer,https://www.linkedin.com/in/travisboudreaux
https://azragames.com,Jon Motz,VP Operations,https://www.linkedin.com/in/mobiledevpro
https://www.bgarage.ai,Peter Zaffino,Chairman and Chief Executive Officer,https://www.linkedin.com/in/peter-zaffino
https://www.bgarage.ai,Jennifer Silane,Chief of Staff,https://www.linkedin.com/in/jennifer-silane-ba045a16
https://www.bgarage.ai,Kelly Lafnitzegger,"EVP, Chief Human Resources & Diversity Officer",https://www.linkedin.com/in/kelly-doran-lafnitzegger-3329123
https://balto.ai,Marc Bernstein,CEO Founder,https://www.linkedin.com/in/baltoceo
https://balto.ai,Davidson Girard,CTO Founder,https://www.balto.ai/about-us/
https://bandana.com/,Theresa Condor,Chief Operating Officer,https://de.linkedin.com/in/theresa-condor-4497462
https://bandana.com/,Peter Platzer,Chief Executive Officer,https://www.linkedin.com/in/peterplatzer
https://bandana.com/,Tim Braswell,Chief People Officer,https://www.linkedin.com/in/tim-braswell-314821
https://bandana.com/,Johnny Truong,Chief Technology Officer,https://www.linkedin.com/in/johnny-truong-b541171
https://baseoperations.com,Cory Siskind,Chief Executive Officer,https://www.linkedin.com/in/corysiskind
https://www.baseten.co,Lily Clifford,Co-Founder & CEO,https://www.linkedin.com/in/lily-clifford-b25b83208
https://www.baseten.co,Isaiah Granet,CEO & Co-Founder,https://www.linkedin.com/posts/acacia-venture-capital-partners_bland-ai-has-officially-set-a-new-world-record-activity-7149944489900449792-CjLq
https://www.baseten.co,Vincent Wilmet,Co-Founder & CTO,https://www.linkedin.com/in/vincent--wilmet
https://www.baseten.co,Waseem Alshikh,CTO & Co-Founder,https://www.linkedin.com/in/waseemalshikh
https://www.bazookatango.com/,Bo Daly,CEO,https://www.linkedin.com/in/bodaly
https://www.bazookatango.com/,Stephan Sherman,CPO,https://www.linkedin.com/in/stephan-sherman-9b00151
https://beacons.ai,Ted Bailey,Founder & CEO,https://www.linkedin.com/in/ted-bailey-11b3492
